C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and will be removed in 0.15, please use 'weights' instead.
  warnings.warn(
C:\Users\yujunyu\.conda\envs\pytorch\lib\site-packages\torchvision\models\_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and will be removed in 0.15. The current behavior is equivalent to passing `weights=ResNet18_Weights.IMAGENET1K_V1`. You can also use `weights=ResNet18_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
训练准备......
{'cardboard': 0, 'glass': 1, 'metal': 2, 'paper': 3, 'plastic': 4, 'trash': 5}
加载预训练模型
训练开始......
epoch:0/200 	 train_acc:60.893245697021484 	 val_acc:81.52173614501953 	 train_loss:0.6251853108406067 	 val_loss:0.5228849649429321
epoch:187/200 	 train_acc:99.72766876220703 	 val_acc:96.3043441772461 	 train_loss:3.800090780714527e-05 	 val_loss:0.15602484345436096
epoch:188/200 	 train_acc:99.83660125732422 	 val_acc:94.78260803222656 	 train_loss:0.00012080821034032851 	 val_loss:0.21216674149036407
epoch:189/200 	 train_acc:99.83660125732422 	 val_acc:94.34782409667969 	 train_loss:0.00010986174311256036 	 val_loss:0.3263249695301056
epoch:190/200 	 train_acc:99.83660125732422 	 val_acc:94.99999237060547 	 train_loss:0.0002591808733996004 	 val_loss:0.24213474988937378
epoch:191/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:0.00014340192137751728 	 val_loss:0.14108885824680328
epoch:192/200 	 train_acc:99.72766876220703 	 val_acc:94.78260803222656 	 train_loss:5.676570435753092e-05 	 val_loss:0.22725330293178558
epoch:193/200 	 train_acc:99.78213500976562 	 val_acc:94.56521606445312 	 train_loss:3.967052907682955e-05 	 val_loss:0.11809966713190079
epoch:194/200 	 train_acc:99.72766876220703 	 val_acc:93.69564819335938 	 train_loss:0.00015106238424777985 	 val_loss:0.22057567536830902
epoch:195/200 	 train_acc:99.72766876220703 	 val_acc:94.56521606445312 	 train_loss:6.57562559354119e-05 	 val_loss:0.1951979249715805
epoch:196/200 	 train_acc:99.67320251464844 	 val_acc:94.13043212890625 	 train_loss:0.00028885810752399266 	 val_loss:0.20092462003231049
epoch:197/200 	 train_acc:99.67320251464844 	 val_acc:94.56521606445312 	 train_loss:6.650191789958626e-05 	 val_loss:0.14311955869197845
epoch:198/200 	 train_acc:99.83660125732422 	 val_acc:95.43477630615234 	 train_loss:4.00287754018791e-05 	 val_loss:0.24213863909244537
epoch:199/200 	 train_acc:99.67320251464844 	 val_acc:94.78260803222656 	 train_loss:6.860127177787945e-05 	 val_loss:0.15874123573303223
训练结束！
